datetime,open,high,low,close,volume
2026-09-09 10:45:00,153.166,153.246,153.085,153.105,2613
2026-09-09 11:00:00,153.105,153.376,153.096,153.33,2937
2026-09-09 11:15:00,153.329,153.555,153.323,153.534,2040
2026-09-09 11:30:00,153.534,153.658,153.53,153.594,1966
2026-09-09 11:45:00,153.594,153.676,153.535,153.639,1615
2026-09-09 12:00:00,153.639,153.655,153.548,153.561,1100
2026-09-09 12:15:00,153.561,153.584,153.465,153.468,1155
2026-09-09 12:30:00,153.468,153.514,153.408,153.415,1058
2026-09-09 12:45:00,153.416,153.658,153.404,153.64,980
2026-09-09 13:00:00,153.64,153.676,153.583,153.658,1200
2026-09-09 13:15:00,153.658,153.72,153.521,153.561,1263
2026-09-09 13:30:00,153.561,153.61,153.481,153.609,1422
2026-09-09 13:45:00,153.609,153.62,153.49,153.55,1183
2026-09-09 14:00:00,153.55,153.575,153.431,153.455,1698
2026-09-09 14:15:00,153.454,153.492,153.315,153.324,1402
2026-09-09 14:30:00,153.323,153.384,153.294,153.362,1343
2026-09-09 14:45:00,153.362,153.363,153.187,153.226,2158
2026-09-09 15:00:00,153.226,153.32,153.188,153.278,2252
2026-09-09 15:15:00,153.277,153.444,153.262,153.432,2322
2026-09-09 15:30:00,153.432,153.479,153.339,153.371,1701
2026-09-09 15:45:00,153.372,153.377,153.3,153.324,2227
2026-09-09 16:00:00,153.325,153.345,153.239,153.258,2622
2026-09-09 16:15:00,153.258,153.353,153.242,153.323,2360
2026-09-09 16:30:00,153.323,153.441,153.296,153.352,2647
2026-09-09 16:45:00,153.352,153.386,153.228,153.278,2405
2026-09-09 17:00:00,153.277,153.3,153.098,153.099,2490
2026-09-09 17:15:00,153.098,153.319,153.096,153.228,2759
2026-09-09 17:30:00,153.227,153.311,153.159,153.306,1988
2026-09-09 17:45:00,153.306,153.339,153.187,153.199,2657
2026-09-09 18:00:00,153.2,153.793,153.142,153.762,4004
2026-09-09 18:15:00,153.763,153.785,153.561,153.57,3032
2026-09-09 18:30:00,153.57,153.589,153.312,153.442,2867
2026-09-09 18:45:00,153.442,153.538,153.406,153.534,1940
2026-09-09 19:00:00,153.535,153.567,153.418,153.518,2377
2026-09-09 19:15:00,153.518,153.68,153.513,153.611,1992
2026-09-09 19:30:00,153.611,153.625,153.502,153.525,1494
2026-09-09 19:45:00,153.525,153.572,153.47,153.57,1283
2026-09-09 20:00:00,153.571,153.584,153.458,153.489,1771
2026-09-09 20:15:00,153.489,153.533,153.476,153.504,931
2026-09-09 20:30:00,153.503,153.589,153.457,153.47,1297
2026-09-09 20:45:00,153.47,153.508,153.457,153.462,771
2026-09-09 21:00:00,153.463,153.506,153.432,153.469,847
2026-09-09 21:15:00,153.469,153.505,153.435,153.479,837
2026-09-09 21:30:00,153.478,153.588,153.47,153.587,888
2026-09-09 21:45:00,153.586,153.665,153.574,153.591,1165
2026-09-09 22:00:00,153.591,153.72,153.591,153.72,916
2026-09-09 22:15:00,153.72,153.721,153.626,153.645,854
2026-09-09 22:30:00,153.644,153.649,153.599,153.613,890
2026-09-09 22:45:00,153.613,153.633,153.575,153.631,789
2026-09-09 23:00:00,153.632,153.682,153.609,153.642,300
2026-09-09 23:15:00,153.642,153.654,153.597,153.609,402
2026-09-09 23:30:00,153.606,153.607,153.544,153.546,381
2026-09-09 23:45:00,153.544,153.562,153.476,153.476,542
2026-09-10 00:00:00,153.392,153.49,153.392,153.462,30
2026-09-10 00:15:00,153.455,153.555,153.454,153.517,405
2026-09-10 00:30:00,153.517,153.54,153.474,153.48,288
