datetime,entry,sell_proba,agent_technical,tech_reason,agent_fundamental,fund_reason,both_confirm
2026-04-29 03:00:00,159.543,0.28531801262612433,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-04-29 08:00:00,159.704,0.30057625169081753,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-04-29 13:00:00,159.749,0.296311441222454,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-04-29 18:00:00,160.228,0.3924038524007244,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-04-29 23:00:00,160.264,0.41424347835362796,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-04-30 04:00:00,160.219,0.29074711145448,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-04-30 11:00:00,159.581,0.3076206417385211,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-01 00:00:00,156.561,0.33666774693305407,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-01 05:00:00,157.232,0.42774597248348895,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-01 10:00:00,156.618,0.33590232236034856,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-01 15:00:00,156.587,0.2884661438109976,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-01 21:00:00,157.008,0.28987094730137963,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-04 02:00:00,156.894,0.33775272611715834,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-04 07:00:00,156.723,0.3929973340467343,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-04 12:00:00,156.962,0.30681907058323155,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-04 17:00:00,157.086,0.3084806376660604,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-04 22:00:00,157.092,0.30711612365709473,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-05 03:00:00,157.205,0.2937562839649442,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-05 08:00:00,157.271,0.3158009283727606,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-05 13:00:00,157.61,0.3377227914854152,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-05 18:00:00,157.674,0.3743695421475818,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-05 23:00:00,157.789,0.3917547778768484,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-06 04:00:00,157.692,0.43634198714680483,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-06 09:00:00,156.383,0.3541354415696443,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-06 14:00:00,156.079,0.3469087167025926,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-06 21:00:00,156.398,0.29262477394239683,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-07 02:00:00,156.516,0.3549737695441607,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-07 07:00:00,156.349,0.30284976873381464,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-07 12:00:00,156.369,0.3391724787419641,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-07 17:00:00,156.247,0.39282121766410416,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-07 22:00:00,156.868,0.34226261771085925,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-08 03:00:00,156.965,0.3574500825759871,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-08 08:00:00,156.829,0.3082133286131431,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-08 13:00:00,156.765,0.3339604049247468,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-08 18:00:00,156.639,0.39920462890977815,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-08 23:00:00,156.551,0.39585018461618343,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-11 04:00:00,157.087,0.29730479577394925,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-11 09:00:00,156.992,0.28884563375617606,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-11 14:00:00,157.114,0.34776661152445887,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-11 19:00:00,157.152,0.34440113073073325,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-12 00:00:00,157.094,0.3328001257761532,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-12 05:00:00,157.58,0.31721074532540716,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-12 22:00:00,157.63,0.2991141213263393,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-13 03:00:00,157.706,0.3285412238636809,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-13 08:00:00,157.679,0.32260198252337574,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-13 13:00:00,157.806,0.33583469644524155,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-13 18:00:00,157.829,0.49338643959537853,CONFIRM,Downtrend + elevated sell probability,REJECT,No clear catalyst found,False
2026-05-13 23:00:00,157.769,0.3737646298036562,CONFIRM,Downtrend + elevated sell probability,CONFIRM,Bearish macro catalyst cited,True
2026-05-14 04:00:00,157.904,0.3885438998840026,CONFIRM,Downtrend + elevated sell probability,CONFIRM,Bearish macro catalyst cited,True
2026-05-14 09:00:00,157.838,0.3291288145143503,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-14 14:00:00,157.965,0.34899837313916315,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-15 06:00:00,158.48,0.28676367646960865,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-15 11:00:00,158.554,0.29611250347595064,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-15 16:00:00,158.681,0.3059961902745173,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-15 23:00:00,158.737,0.2963741513330008,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-18 04:00:00,158.926,0.30945098829619644,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-18 09:00:00,158.888,0.31082073445905445,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-18 14:00:00,158.826,0.30803222029526756,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-18 19:00:00,158.926,0.28715055670304845,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-19 04:00:00,158.977,0.2990645084422797,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-19 09:00:00,159.066,0.3567454119351903,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-19 14:00:00,159.126,0.412426384465587,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-20 06:00:00,158.866,0.2880880794583731,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-20 11:00:00,159.036,0.3492548737127651,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-20 16:00:00,159.098,0.3868806009601212,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-20 21:00:00,158.835,0.29877023378221024,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-21 03:00:00,158.859,0.2910642114642375,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-21 08:00:00,159.002,0.31733667894420614,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-21 13:00:00,159.118,0.29441999267903574,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-21 18:00:00,159.163,0.4005818781415457,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-22 10:00:00,159.124,0.3164448953203107,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-22 15:00:00,159.072,0.3132363618338667,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-22 20:00:00,159.124,0.3130219199323398,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-25 05:00:00,158.842,0.2891396574853365,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-25 10:00:00,158.967,0.2973286776699402,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-25 15:00:00,158.896,0.3162587351707352,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-25 20:00:00,158.889,0.3624347173412499,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-26 01:00:00,158.917,0.33165697632599617,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-26 06:00:00,158.933,0.3199224129801031,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-26 11:00:00,159.205,0.3065387744792632,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-26 16:00:00,159.27,0.31722158636912273,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-26 21:00:00,159.328,0.3612602749068981,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-27 03:00:00,159.275,0.28613598247990824,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-27 10:00:00,159.35,0.2857656224483976,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-28 09:00:00,159.484,0.2962379412744417,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-05-28 14:00:00,159.455,0.3505598560416908,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-29 07:00:00,159.295,0.2883820509723676,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-29 12:00:00,159.291,0.3029079230475177,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-05-29 17:00:00,159.184,0.3093524106634799,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-01 01:00:00,159.382,0.2861023138815263,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-01 13:00:00,159.446,0.2865866841852481,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-01 18:00:00,159.653,0.29484731034758055,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-02 09:00:00,159.699,0.3037043312641011,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-02 14:00:00,159.737,0.4289613943291179,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-02 19:00:00,159.9,0.31740823206992175,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-03 00:00:00,159.893,0.28517429703759184,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-03 09:00:00,159.971,0.2884309883622773,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-04 15:00:00,159.86,0.29288404116822525,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-04 21:00:00,160.022,0.3050996421986529,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-05 02:00:00,159.987,0.2889598137626338,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-05 07:00:00,159.953,0.3390284338350914,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-05 12:00:00,159.936,0.36182399947506994,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-08 16:00:00,160.027,0.2860894383440201,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-09 01:00:00,160.167,0.3009502944511684,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-09 06:00:00,160.248,0.2943998176788054,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-09 11:00:00,160.169,0.3226135114808859,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-09 16:00:00,160.194,0.33555944437852503,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-09 21:00:00,160.353,0.2969700679654253,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-10 02:00:00,160.382,0.388238144128942,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-10 07:00:00,160.362,0.2880951516818181,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-10 12:00:00,160.438,0.32453757589405174,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-10 17:00:00,160.478,0.3052125011206021,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-11 05:00:00,160.508,0.2917636617603323,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-11 10:00:00,160.501,0.3708579830831738,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-11 15:00:00,160.527,0.442939750334049,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-11 20:00:00,160.117,0.2893548407497051,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-15 14:00:00,160.18,0.3013847256001988,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-15 19:00:00,160.213,0.2929094434035576,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-16 00:00:00,160.327,0.2902178404175096,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-16 05:00:00,160.133,0.3092271582071163,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-16 10:00:00,160.23,0.29249810594461967,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-16 23:00:00,160.385,0.2866136916667925,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-17 04:00:00,160.343,0.31416679522330104,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-17 09:00:00,160.247,0.37212333625162586,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-17 14:00:00,160.306,0.32624307240820727,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-17 20:00:00,160.181,0.28424964569031563,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-19 12:00:00,161.257,0.35728812971197044,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-19 17:00:00,161.159,0.3844818899005586,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-19 22:00:00,161.28,0.38492120918817574,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-22 03:00:00,161.49,0.3148940772117991,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-22 08:00:00,161.693,0.3886654745107607,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-22 13:00:00,161.72,0.4906284808838932,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-23 07:00:00,161.603,0.3786283329385102,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-23 12:00:00,161.38,0.3641542864084264,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-23 17:00:00,161.537,0.338901320880029,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-24 00:00:00,161.499,0.37130893301790285,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-24 05:00:00,161.544,0.4523336612452534,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-24 10:00:00,161.709,0.3483161797385378,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-24 15:00:00,161.747,0.3258463974507334,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-24 20:00:00,161.809,0.3009461618902614,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-25 01:00:00,161.762,0.30528408259533246,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-25 06:00:00,161.717,0.39577156343036723,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-25 11:00:00,161.793,0.33629919808950104,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-06-26 04:00:00,161.797,0.2870358004664835,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-26 09:00:00,161.711,0.2942410044775909,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-26 15:00:00,161.652,0.2842432493807253,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-29 09:00:00,161.784,0.30682320380442557,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-29 14:00:00,161.831,0.34092233195150906,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-29 19:00:00,161.936,0.32060236777432,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-06-30 00:00:00,161.879,0.374873696844175,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-01 14:00:00,162.691,0.33602917075955785,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-01 19:00:00,162.451,0.2988764788329864,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-02 00:00:00,162.527,0.35567665604798715,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-02 05:00:00,162.518,0.3084820264540856,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-02 10:00:00,161.431,0.36822707420978557,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-03 02:00:00,161.449,0.28629875039377156,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-03 07:00:00,161.122,0.2969375516826858,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-03 16:00:00,161.247,0.2868929329309669,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-03 21:00:00,161.347,0.3039476692867319,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-06 02:00:00,161.452,0.3269714283455207,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-06 07:00:00,161.932,0.4532747496997485,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-06 12:00:00,162.324,0.4958375171125352,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-06 17:00:00,162.353,0.5128523061029122,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-06 22:00:00,162.048,0.47795708507454315,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-07 03:00:00,162.124,0.38048735425503183,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-07 08:00:00,161.865,0.3629295418754721,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-07 13:00:00,161.931,0.2840601256230074,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-07 19:00:00,161.927,0.28867135770659264,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-08 02:00:00,162.356,0.36141156139095293,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-08 07:00:00,162.36,0.37114021963706706,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-08 12:00:00,162.456,0.28805138378028877,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-08 17:00:00,162.603,0.2882007129222791,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-09 01:00:00,162.557,0.314952672843985,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-09 06:00:00,162.445,0.4544007059792484,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-09 11:00:00,162.389,0.38873828323668047,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-09 16:00:00,162.334,0.3936080087687898,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-09 21:00:00,162.328,0.37272622292575736,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-10 02:00:00,162.358,0.29160573304110193,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-10 07:00:00,161.626,0.3264039113172894,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-13 08:00:00,162.262,0.2896913283731766,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-13 16:00:00,162.218,0.29644890981456656,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-13 23:00:00,162.367,0.2854950473671473,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-14 04:00:00,162.388,0.34645748723498454,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-14 09:00:00,162.34,0.4052661873561854,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-14 14:00:00,162.193,0.412317208692582,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-14 19:00:00,162.108,0.31454002059577313,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-15 02:00:00,162.186,0.2882473834899478,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-15 07:00:00,162.204,0.29651641034550025,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-15 12:00:00,162.359,0.29448041637882727,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-15 17:00:00,162.134,0.32447980114160413,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-16 03:00:00,162.092,0.28837468531270055,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-16 08:00:00,162.15,0.3068771195791997,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-16 13:00:00,162.146,0.3158857519162729,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-16 18:00:00,162.42,0.30820972844158917,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-16 23:00:00,162.287,0.2840843255862516,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-17 04:00:00,162.46,0.30115882261744564,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-17 09:00:00,162.255,0.32074593741320345,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-17 14:00:00,162.355,0.30773629538132113,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-17 19:00:00,162.422,0.29738850524533106,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-20 00:00:00,162.334,0.29376033320344047,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-20 07:00:00,162.333,0.2865682480775864,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-20 12:00:00,162.411,0.30193935094056534,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-20 17:00:00,162.516,0.29796090124538055,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-21 03:00:00,162.528,0.2909977528689174,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-21 08:00:00,162.499,0.3570690771064143,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-21 13:00:00,162.661,0.3193394943792539,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-21 18:00:00,163.01,0.33112666632118065,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-22 07:00:00,163.167,0.2893322931142377,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-22 16:00:00,163.052,0.28829377392510197,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-23 00:00:00,163.077,0.39218841409650623,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-23 05:00:00,163.062,0.3993458823537066,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-23 10:00:00,163.31,0.3194124281945682,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-24 03:00:00,163.802,0.2866840345002888,REJECT,Weak signal or uptrend conflict,REJECT,No clear catalyst found,False
2026-07-24 08:00:00,163.832,0.37798579548957933,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-24 13:00:00,163.784,0.45398469392531615,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
2026-07-24 18:00:00,163.703,0.432116226200751,REJECT,Weak signal or uptrend conflict,CONFIRM,Bearish macro catalyst cited,False
